Chromosome,Start,End
chr7,14741243,14741084
chr7,14741324,14741171
chr7,14741406,14741246
chr7,14741486,14741328
chr7,14741565,14741414
chr7,14741646,14741488
chr7,14741727,14741568
chr7,14741806,14741649
chr7,14741848,14741736
chr7,14741967,14741848
chr7,14741976,14741887
chr8,177129,177029
chr8,177210,177051
chr8,177260,177132
chr8,177339,177262
chr8,177408,177262
chr8,177491,177362
chr8,177574,177416
chr8,177655,177500
chr8,177736,177577
chr8,177811,177658
chr8,177897,177739
chr8,177977,177819
chr8,178046,177900
chr8,178139,177981
chr8,178217,178060
chr8,178301,178142
chr8,178382,178223
chr8,178463,178304
chr8,178542,178385
chr8,178625,178466
chr8,178706,178547
chr8,178787,178628
chr8,178868,178709
chr8,178940,178790
chr8,179021,178893
chr8,179102,178943
chr8,179183,179024
chr8,179251,179105
chr8,179338,179208
chr8,179355,179258
chr8,179404,179342
chr8,179528,179430
chr8,179608,179450
chr8,179689,179531
chr8,179770,179611
chr8,179851,179692
chr8,179932,179775
chr8,180013,179854
chr8,180094,179935
chr8,180175,180016
chr8,180256,180097
chr8,180337,180178
chr8,180418,180259
chr8,180499,180340
chr8,180576,180421
chr8,180657,180502
chr8,180713,180579
chr8,180713,180660
chr8,180832,180715
chr8,180911,180756
chr8,180991,180834
chr8,181060,180914
chr8,181153,180996
chr8,181234,181074
chr8,181315,181156
chr8,181388,181237
chr8,181469,181358
chr8,181550,181394
chr8,181631,181472
chr8,181703,181553
chr8,181784,181656
chr8,181865,181706
chr8,181946,181787
chr8,182014,181868
chr8,182096,181971
chr8,182117,182021
chr8,182202,182104
chr8,182282,182126
chr8,182361,182211
chr8,182444,182285
chr8,182525,182366
chr8,182606,182447
chr8,182687,182530
chr8,182768,182609
chr8,182849,182690
chr8,182930,182771
chr8,183000,182852
chr8,183000,182933
chr8,183231,183125
chr8,183311,183153
chr8,183395,183234
chr8,183476,183315
chr8,183532,183398
chr8,183532,183479
chr8,183649,183534
chr8,183729,183575
chr8,183809,183658
chr8,183878,183732
chr8,183974,183813
chr8,184055,183895
chr8,184136,183977
chr8,184217,184058
chr8,184298,184139
chr8,184379,184223
chr8,184460,184301
chr8,184532,184382
chr8,184615,184485
chr8,184693,184535
chr8,184774,184615
chr8,184842,184696
chr8,184924,184799
chr8,184945,184849
chr8,185030,184932
chr8,185110,184954
chr8,185189,185039
chr8,185272,185113
chr8,185353,185194
chr8,185434,185275
chr8,185515,185358
chr8,185596,185437
chr8,185677,185518
chr8,185758,185599
chr8,185828,185680
chr8,185828,185761
chr8,186059,185953
chr8,186139,185981
chr8,186223,186062
chr8,186304,186143
chr8,186360,186226
chr8,186360,186307
chr8,186478,186362
chr8,186556,186399
chr8,186636,186479
chr8,186704,186559
chr8,186798,186641
chr8,186879,186719
chr8,186960,186801
chr8,187041,186882
chr8,187122,186963
chr8,187202,187044
chr8,187283,187125
chr8,187355,187205
chr8,187436,187308
chr8,187517,187358
chr8,187598,187439
chr8,187666,187520
chr8,187753,187623
chr8,187770,187673
chr8,187856,187757
chr8,187936,187779
chr8,188014,187859
chr8,188098,187939
chr8,188179,188020
chr8,188260,188101
chr8,188339,188184
chr8,188420,188263
chr8,188501,188342
chr8,188582,188423
chr8,188661,188504
chr8,188734,188585
chr8,188734,188667
chr8,188965,188859
chr8,189046,188887
chr8,189129,188968
chr8,189210,189049
chr8,189266,189132
chr8,189266,189213
chr8,189385,189268
chr8,189464,189305
chr8,189541,189386
chr8,189610,189467
chr8,189703,189545
chr8,189784,189624
chr8,189865,189706
chr8,189946,189787
chr8,190027,189868
chr8,190108,189949
chr8,190189,190030
chr8,190261,190111
chr8,190342,190214
chr8,190423,190264
chr8,190504,190345
chr8,190572,190426
chr8,190659,190529
chr8,190676,190579
chr8,190762,190663
chr8,190842,190684
chr8,190921,190765
chr8,191004,190845
chr8,191085,190926
chr8,191165,191007
chr8,191246,191090
chr8,191327,191168
chr8,191405,191255
chr8,191490,191330
chr8,191560,191411
chr8,191560,191493
chr8,191791,191685
chr8,191871,191713
chr8,191955,191794
chr8,192036,191875
chr8,192092,191958
chr8,192092,192039
chr8,192209,192094
chr8,192290,192135
chr8,192367,192212
chr8,192436,192293
chr8,192529,192371
chr8,192610,192450
chr8,192610,192563
chr8,2820470,2820437
chr8,4091729,4091816
chr8,4091740,4091897
chr8,4091819,4091979
chr8,4091900,4092060
chr8,4091982,4092140
chr8,4092063,4092190
chr8,4092143,4092190
chr8,4092195,4092278
chr8,4092200,4092334
chr8,4092281,4092437
chr8,4092359,4092518
chr8,4092440,4092599
chr8,4092519,4092676
chr8,4092601,4092750
chr8,4092679,4092839
chr8,4092760,4092920
chr8,4092842,4093001
chr8,4092925,4093018
chr8,4093011,4093151
chr8,4093017,4093065
chr8,4093072,4093232
chr8,4093156,4093313
chr8,4093235,4093394
chr8,4093316,4093473
chr8,4093397,4093548
chr8,4093476,4093634
chr8,4093557,4093716
chr8,4093638,4093797
chr8,4093719,4093861
chr8,4093802,4093959
chr8,4093881,4094041
chr8,4093962,4094122
chr8,4094048,4094203
chr8,4094125,4094272
chr8,4094207,4094359
chr8,4094287,4094439
chr8,4094366,4094525
chr8,4094448,4094597
chr8,4094529,4094683
chr8,4094606,4094755
chr8,4094688,4094842
chr8,4094764,4094862
chr8,4097300,4097444
chr8,4097366,4097525
chr8,4097449,4097572
chr8,4097531,4097572
chr8,10728954,10728914
chr8,10728954,10728911
chr8,15405906,15405792
chr8,15405989,15405828
chr8,15406067,15405915
chr8,15406146,15405990
chr8,15406227,15406073
chr8,15406309,15406149
chr8,15406390,15406231
chr8,15406411,15406312
chr8,15406491,15406445
chr8,15406572,15406413
chr8,15406651,15406497
chr8,15406734,15406575
chr8,15406815,15406656
chr8,15406892,15406737
chr8,15406971,15406850
chr8,15407054,15406895
chr8,15407135,15406976
chr8,15407214,15407059
chr8,15407297,15407138
chr8,15407375,15407219
chr8,15407460,15407300
chr8,15407474,15407406
chr8,15410483,15410375
chr8,15410564,15410405
chr8,15410644,15410488
chr8,15410723,15410567
chr8,15410804,15410650
chr8,15410886,15410726
chr8,15410967,15410808
chr8,15411048,15410889
chr8,15411129,15410970
chr8,15411208,15411053
chr8,15411291,15411132
chr8,15411372,15411213
chr8,15411454,15411294
chr8,15411535,15411376
chr8,15411616,15411457
chr8,15411697,15411538
chr8,15411777,15411621
chr8,15411851,15411700
chr8,15411932,15411818
chr8,15412014,15411861
chr8,15412054,15411936
chr8,15412186,15412085
chr8,15412269,15412143
chr8,15412351,15412189
chr8,15412428,15412272
chr8,15412506,15412354
chr8,15412587,15412431
chr8,15412666,15412552
chr8,15412749,15412590
chr8,15412833,15412671
chr8,15412915,15412762
chr8,15412996,15412839
chr8,15413077,15412918
chr8,15413157,15413003
chr8,15413237,15413082
chr8,15413316,15413160
chr8,15413333,15413244
chr8,15413436,15413328
chr8,15413517,15413358
chr8,15413598,15413439
chr8,15413679,15413520
chr8,15413714,15413603
chr8,15413813,15413715
chr8,15413895,15413735
chr8,15413976,15413816
chr8,15414057,15413898
chr8,15414138,15413979
chr8,15414217,15414062
chr8,15414297,15414141
chr8,15414378,15414224
chr8,15414459,15414300
chr8,15414537,15414381
chr8,15414620,15414462
chr8,15414699,15414545
chr8,15414781,15414623
chr8,15414864,15414710
chr8,15414941,15414786
chr8,15415024,15414899
chr8,15415101,15414944
chr8,15415185,15415056
chr8,15415262,15415106
chr8,15415343,15415188
chr8,15415424,15415265
chr8,15415503,15415348
chr8,15415586,15415427
chr8,15415667,15415509
chr8,15415749,15415599
chr8,15415828,15415673
chr8,15415909,15415752
chr8,15415990,15415831
chr8,15416070,15415914
chr8,15416146,15415993
chr8,15416230,15416076
chr8,15416312,15416158
chr8,15416352,15416234
chr8,15416485,15416372
chr8,15416568,15416407
chr8,15416647,15416488
chr8,15416729,15416593
chr8,15416806,15416650
chr8,15416887,15416732
chr8,15416957,15416809
chr8,15417039,15416892
chr8,15417122,15416963
chr8,15417203,15417044
chr8,15417285,15417135
chr8,15417367,15417209
chr8,15417445,15417288
chr8,15417529,15417370
chr8,15417608,15417453
chr8,15417691,15417532
chr8,15417772,15417613
chr8,15417854,15417694
chr8,15417936,15417778
chr8,15418014,15417857
chr8,15418098,15417939
chr8,15418178,15418022
chr8,15418257,15418101
chr8,15418274,15418184
chr8,15418377,15418269
chr8,15418458,15418299
chr8,15418539,15418380
chr8,15418620,15418461
chr8,15418655,15418544
chr8,15418751,15418656
chr8,15418836,15418676
chr8,15418892,15418758
chr8,15418892,15418839
chr8,15418964,15418878
chr8,15419045,15418886
chr8,15419124,15418969
chr8,15419204,15419048
chr8,15419285,15419131
chr8,15419366,15419207
chr8,15419442,15419288
chr8,15419526,15419369
chr8,15419605,15419450
chr8,15419689,15419529
chr8,15419770,15419616
chr8,15419847,15419692
chr8,15419930,15419804
chr8,15420005,15419850
chr8,15420087,15419959
chr8,15420164,15420008
chr8,15420245,15420090
chr8,15420326,15420167
chr8,15420405,15420251
chr8,15420488,15420329
chr8,15420569,15420410
chr8,15420651,15420501
chr8,15420729,15420575
chr8,15420810,15420654
chr8,15420891,15420732
chr8,15420971,15420815
chr8,15421050,15420894
chr8,15421131,15420977
chr8,15421213,15421059
chr8,15421253,15421135
chr8,15421382,15421273
chr8,15421465,15421339
chr8,15421544,15421385
chr8,15421626,15421490
chr8,15421703,15421547
chr8,15421784,15421629
chr8,15421862,15421706
chr8,15421941,15421789
chr8,15422024,15421865
chr8,15422105,15421946
chr8,15422187,15422037
chr8,15422264,15422111
chr8,15422345,15422190
chr8,15422423,15422267
chr8,15422502,15422350
chr8,15422585,15422426
chr8,15422663,15422507
chr8,15422731,15422597
chr11,1292125,1292250
chr11,1292172,1292329
chr11,1292253,1292412
chr11,1292334,1292492
chr11,1292415,1292574
chr11,1292500,1292655
chr11,1292575,1292736
chr11,1292661,1292816
chr11,1292739,1292896
chr11,1292817,1292976
chr11,1292898,1293021
chr11,1292979,1293145
chr11,1293070,1293219
chr11,1293148,1293307
chr11,1293229,1293388
chr11,1293310,1293468
chr11,1293389,1293550
chr11,1293472,1293630
chr11,1293551,1293712
chr11,1293634,1293790
chr11,1293713,1293874
chr11,1293795,1293925
chr11,1293877,1294036
chr11,1293958,1294116
chr11,1294037,1294198
chr11,1294120,1294242
chr11,1294201,1294343
chr11,1294269,1294429
chr11,1294350,1294510
chr11,1294430,1294590
chr11,1294511,1294672
chr11,1294594,1294753
chr11,1294675,1294828
chr11,1294756,1294915
chr11,1294836,1294996
chr11,1294918,1295075
chr11,1294999,1295157
chr11,1295077,1295238
chr11,1295160,1295319
chr11,1295244,1295374
chr11,1295322,1295466
chr11,1295401,1295554
chr11,1295477,1295636
chr11,1295560,1295717
chr11,1295639,1295798
chr11,1295720,1295879
chr11,1295801,1295960
chr11,1295880,1296042
chr11,1295964,1296123
chr11,1296045,1296204
chr11,1296126,1296284
chr11,1296206,1296365
chr11,1296287,1296441
chr11,1296368,1296523
chr11,1296445,1296598
chr11,1296524,1296688
chr11,1296607,1296769
chr11,1296691,1296845
chr11,1296772,1296916
chr11,1296851,1297002
chr11,1296926,1297085
chr11,1297007,1297166
chr11,1297088,1297244
chr11,1297169,1297323
chr11,1297247,1297406
chr11,1297331,1297484
chr11,1297409,1297535
chr11,1297489,1297522
chr11,1297548,1297670
chr11,1297596,1297753
chr11,1297672,1297834
chr11,1297758,1297911
chr11,1297837,1297992
chr11,1297914,1298073
chr11,1297995,1298154
chr11,1298076,1298233
chr11,1298157,1298313
chr11,1298236,1298391
chr11,1298316,1298471
chr11,1298392,1298553
chr11,1298475,1298625
chr11,1298554,1298625
chr11,1298635,1298761
chr11,1298689,1298841
chr11,1298768,1298917
chr11,1298849,1298965
chr11,1298924,1299070
chr11,1298992,1299151
chr11,1299073,1299232
chr11,1299154,1299308
chr11,1299235,1299391
chr11,1299314,1299472
chr11,1299394,1299554
chr11,1299476,1299629
chr11,1299557,1299669
chr11,1299640,1299789
chr11,1299711,1299852
chr11,1299790,1299946
chr11,1299868,1300003
chr11,1299948,1300106
chr11,1300028,1300188
chr11,1300109,1300268
chr11,1300193,1300349
chr11,1300273,1300430
chr11,1300354,1300509
chr11,1300435,1300590
chr11,1300512,1300654
chr11,1300593,1300746
chr11,1300674,1300832
chr11,1300753,1300873
chr11,1300836,1300872
chr11,1302223,1302371
chr11,1302223,1302290
chr11,1302293,1302452
chr11,1302374,1302533
chr11,1302455,1302614
chr11,1302536,1302690
chr11,1302617,1302773
chr11,1302696,1302855
chr11,1302776,1302904
chr11,1302858,1303006
chr11,1302929,1303087
chr11,1303009,1303168
chr11,1303090,1303249
chr11,1303171,1303306
chr11,1303252,1303412
chr11,1303334,1303493
chr11,1303415,1303574
chr11,1303499,1303655
chr11,1303581,1303736
chr11,1303656,1303817
chr11,1303739,1303898
chr11,1303819,1303960
chr11,1303901,1304058
chr11,1303980,1304138
chr11,1304063,1304209
chr11,1304133,1304290
chr11,1304210,1304372
chr11,1304294,1304453
chr11,1304375,1304534
chr11,1304456,1304609
chr11,1304537,1304690
chr11,1304619,1304775
chr11,1304699,1304858
chr11,1304780,1304941
chr11,1304861,1305022
chr11,1304946,1305079
chr11,1305026,1305185
chr11,1305107,1305265
chr11,1305188,1305346
chr11,1305268,1305425
chr11,1305347,1305482
chr11,1305429,1305590
chr11,1305511,1305654
chr11,1305593,1305752
chr11,1305674,1305832
chr11,1305753,1305914
chr11,1305836,1305995
chr11,1305915,1306012
chr11,1306005,1306144
chr11,1306065,1306221
chr11,1306145,1306297
chr11,1306224,1306375
chr11,1306301,1306454
chr11,1306382,1306541
chr11,1306463,1306622
chr11,1306544,1306698
chr11,1306625,1306781
chr11,1306704,1306860
chr11,1306784,1306943
chr11,1306865,1307024
chr11,1306946,1307102
chr11,1307027,1307159
chr11,1307105,1307264
chr11,1307187,1307304
chr11,1307266,1307306
chr11,1315671,1315806
chr11,1315730,1315887
chr11,1315809,1315968
chr11,1315890,1316049
chr11,1315971,1316130
chr11,1316052,1316194
chr11,1316133,1316194
chr11,1316199,1316351
chr11,1316199,1316270
chr11,1316273,1316429
chr11,1316356,1316513
chr11,1316433,1316534
chr11,1316545,1316642
chr11,1316564,1316721
chr11,1316643,1316773
chr11,1316726,1316763
chr11,1316771,1316904
chr11,1316826,1316909
chr11,1316898,1317012
chr11,1316898,1316950
chr11,1316953,1317110
chr11,1317032,1317190
chr11,1317111,1317272
chr11,1317194,1317353
chr11,1317275,1317434
chr11,1317356,1317515
chr11,1317437,1317596
chr11,1317518,1317671
chr11,1317599,1317749
chr11,1317678,1317834
chr11,1317758,1317917
chr11,1317839,1317998
chr11,1317920,1318080
chr11,1318001,1318161
chr11,1318085,1318242
chr11,1318164,1318262
chr11,1318286,1318414
chr11,1318340,1318494
chr11,1318417,1318575
chr11,1318499,1318659
chr11,1318576,1318738
chr11,1318663,1318794
chr11,1318741,1318897
chr11,1318819,1318942
chr11,1318898,1319057
chr11,1318979,1319129
chr11,1319060,1319202
chr11,1319141,1319238
chr11,1319245,1319326
chr11,1319330,1319446
chr11,1319368,1319527
chr11,1319447,1319602
chr11,1319530,1319687
chr11,1319610,1319768
chr11,1319690,1319850
chr11,1319771,1319930
chr11,1319855,1320011
chr11,1319935,1320088
chr11,1320016,1320173
chr11,1320097,1320254
chr11,1320176,1320299
chr11,1320257,1320405
chr11,1320333,1320491
chr11,1320412,1320573
chr11,1320495,1320651
chr11,1320576,1320732
chr11,1320654,1320813
chr11,1320735,1320889
chr11,1320816,1320972
chr11,1320895,1321053
chr11,1320975,1321134
chr11,1321057,1321179
chr11,1321151,1321183
chr11,1321187,1321273
chr11,1321204,1321359
chr11,1321281,1321440
chr11,1321362,1321521
chr11,1321443,1321594
chr11,1321524,1321672
chr11,1321594,1321753
chr11,1321675,1321834
chr11,1321757,1321915
chr11,1321837,1321972
chr11,1321918,1322078
chr11,1322000,1322159
chr11,1322079,1322240
chr11,1322162,1322321
chr11,1322242,1322378
chr11,1322324,1322480
chr11,1322402,1322560
chr11,1322481,1322642
chr11,1322564,1322723
chr11,1322645,1322804
chr11,1322726,1322885
chr11,1322807,1322957
chr11,1322888,1323038
chr11,1322968,1323123
chr11,1323047,1323206
chr11,1323128,1323287
chr11,1323209,1323368
chr11,1323291,1323448
chr11,1323372,1323531
chr11,1323453,1323611
chr11,1323534,1323694
chr11,1323615,1323775
chr11,1323697,1323856
chr11,1323778,1323913
chr11,1323861,1324007
chr11,1323929,1324086
chr11,1324010,1324166
chr11,1324089,1324247
chr11,1324169,1324292
chr11,1324248,1324397
chr11,1324324,1324473
chr11,1324407,1324468
chr11,1324931,1325016
chr11,1324941,1325094
chr11,1325020,1325133
chr11,1325105,1325133
chr11,1325134,1325247
chr11,1325172,1325249
chr11,1325249,1325327
chr11,1325282,1325331
chr11,1325328,1325411
chr11,1325339,1325498
chr11,1325420,1325579
chr11,1325501,1325660
chr11,1325582,1325741
chr11,1325666,1325822
chr11,1325744,1325903
chr11,1325825,1325983
chr11,1325906,1326066
chr11,1325991,1326147
chr11,1326069,1326199
chr11,1326164,1326294
chr11,1326219,1326375
chr11,1326297,1326457
chr11,1326378,1326536
chr11,1326465,1326622
chr11,1326547,1326699
chr11,1326634,1326780
chr11,1326702,1326860
chr11,1326783,1326941
chr11,1326863,1327022
chr11,1326944,1327027
chr11,1327013,1327147
chr11,1327069,1327228
chr11,1327150,1327309
chr11,1327231,1327359
chr11,1327312,1327470
chr11,1327395,1327541
chr11,1327473,1327630
chr11,1327554,1327711
chr11,1327635,1327792
chr11,1327714,1327864
chr11,1327797,1327864
chr11,2378765,2378703
chr11,2378845,2378704
chr11,2378926,2378768
chr11,2379001,2378848
chr11,2379062,2378962
chr11,2379150,2379004
chr11,2379216,2379072
chr11,2379298,2379150
chr11,2379305,2379222
chr11,2379360,2379306
chr11,2379441,2379299
chr11,2379524,2379365
chr11,2379603,2379446
chr11,2379686,2379529
chr11,2379765,2379610
chr11,2379846,2379689
chr11,2379925,2379785
chr11,2380008,2379849
chr11,2380089,2379930
chr11,2380170,2380011
chr11,2380210,2380092
chr11,2380308,2380204
chr11,2380333,2380242
chr11,2380363,2380326
chr11,2380446,2380326
chr11,2380525,2380368
chr11,2380588,2380457
chr11,2380683,2380528
chr11,2380739,2380607
chr11,2380739,2380691
chr11,2380808,2380722
chr11,2380887,2380730
chr11,2380888,2380811
chr11,2380946,2380886
chr11,2381027,2380886
chr11,2381108,2380949
chr11,2381187,2381030
chr11,2381274,2381117
chr11,2381342,2381205
chr11,2381427,2381277
chr11,2381508,2381349
chr11,2381585,2381430
chr11,2381658,2381511
chr11,2381658,2381590
chr11,2381721,2381669
chr11,2381802,2381669
chr11,2381881,2381724
chr11,2381964,2381808
chr11,2382041,2381886
chr11,2382120,2381970
chr11,2382201,2382059
chr11,2382282,2382129
chr11,2382363,2382204
chr11,2382442,2382285
chr11,2382523,2382365
chr11,2382605,2382446
chr11,2382684,2382526
chr11,2382767,2382608
chr11,2382848,2382695
chr11,2382927,2382770
chr11,2383008,2382856
chr11,2383089,2382930
chr11,2383102,2383017
chr11,2383210,2383094
chr11,2383289,2383130
chr11,2383369,2383211
chr11,2383451,2383292
chr11,2383503,2383375
chr11,2383503,2383458
chr11,2383575,2383505
chr11,2383654,2383505
chr11,2383735,2383578
chr11,2383816,2383663
chr11,2383897,2383738
chr11,2383976,2383819
chr11,2384063,2383900
chr11,2384139,2383994
chr11,2384225,2384066
chr11,2384306,2384147
chr11,2384387,2384234
chr11,2384459,2384309
chr11,2384459,2384390
chr11,2384522,2384457
chr11,2384603,2384450
chr11,2384652,2384525
chr11,2384720,2384643
chr11,2384810,2384668
chr11,2384893,2384732
chr11,2384944,2384813
chr11,2384944,2384896
chr11,2385030,2384927
chr11,2385111,2384952
chr11,2385192,2385033
chr11,2385224,2385114
chr11,2385257,2385224
chr11,2385340,2385224
chr11,2385419,2385260
chr11,2385499,2385341
chr11,2385520,2385422
chr11,2385617,2385521
chr11,2385703,2385539
chr11,2385784,2385646
chr11,2385863,2385706
chr11,2385944,2385786
chr11,2386025,2385869
chr11,2386106,2385947
chr11,2386187,2386028
chr11,2386262,2386109
chr11,2386339,2386216
chr11,2386422,2386265
chr11,2386505,2386345
chr11,2386583,2386426
chr11,2386662,2386506
chr11,2386745,2386621
chr11,2386828,2386668
chr11,2386905,2386748
chr11,2386988,2386832
chr11,2387041,2386911
chr11,2387108,2387072
chr11,2387202,2387104
chr11,2387291,2387126
chr11,2387370,2387220
chr11,2387449,2387292
chr11,2387532,2387373
chr11,2387554,2387454
chr11,2387593,2387557
chr11,2387671,2387557
chr11,2387753,2387632
chr11,2387832,2387675
chr11,2387915,2387759
chr11,2387996,2387837
chr11,2388077,2387929
chr11,2388158,2388006
chr11,2388239,2388080
chr11,2388320,2388167
chr11,2388400,2388242
chr11,2388481,2388323
chr11,2388562,2388403
chr11,2388643,2388484
chr11,2388724,2388565
chr11,2388805,2388649
chr11,2388840,2388727
chr11,2388867,2388843
chr11,2388946,2388835
chr11,2389031,2388870
chr11,2389112,2388962
chr11,2389184,2389034
chr11,2389184,2389115
chr11,2389247,2389175
chr11,2389265,2389175
chr11,2389304,2389265
chr11,2389383,2389269
chr11,2389464,2389310
chr11,2389545,2389388
chr11,2389626,2389467
chr11,2389705,2389548
chr11,2389792,2389629
chr11,2389873,2389723
chr11,2389954,2389795
chr11,2390035,2389876
chr11,2390113,2389957
chr11,2390197,2390038
chr11,2390278,2390119
chr11,2390359,2390200
chr11,2390438,2390281
chr11,2390521,2390365
chr11,2390602,2390443
chr11,2390685,2390541
chr11,2390754,2390605
chr11,2390839,2390693
chr11,2390920,2390770
chr11,2391001,2390842
chr11,2391080,2390923
chr11,2391161,2391004
chr11,2391170,2391085
chr12,14005310,14005279
chr12,14005376,14005333
chr12,14005379,14005336
chr12,14023856,14023899
chr13,4341203,4341074
chr13,4341291,4341125
chr13,4341369,4341239
chr13,4341384,4341294
chr13,4341435,4341386
chr13,4341519,4341388
chr13,4341603,4341438
chr13,4341684,4341522
chr13,4341765,4341606
chr13,4341846,4341687
chr13,4341927,4341768
chr13,4342008,4341849
chr13,4342090,4341930
chr13,4342171,4342011
chr13,4342252,4342093
chr13,4342333,4342174
chr13,4342423,4342255
chr13,4342502,4342378
chr13,4342569,4342424
chr13,4342648,4342517
chr13,4342729,4342572
chr13,4342810,4342651
chr13,4342890,4342738
chr13,4342890,4342813
chr13,4342939,4342885
chr13,4343018,4342885
chr13,4343099,4342942
chr13,4343181,4343022
chr13,4343253,4343104
chr13,4343253,4343184
chr13,4343312,4343261
chr13,4343393,4343265
chr13,4343476,4343315
chr13,4343556,4343396
chr13,4343636,4343477
chr13,4343717,4343559
chr13,4343796,4343639
chr13,4343878,4343720
chr13,4343959,4343801
chr13,4344040,4343887
chr13,4344122,4343962
chr13,4344203,4344043
chr13,4344284,4344125
chr13,4344365,4344206
chr13,4344452,4344287
chr13,4344510,4344398
chr13,4344510,4344455
chr13,4344587,4344535
chr13,4344666,4344535
chr13,4344748,4344590
chr13,4344822,4344669
chr13,4344909,4344751
chr13,4344991,4344831
chr13,4345071,4344911
chr13,4345152,4345017
chr13,4345233,4345074
chr13,4345280,4345155
chr13,4345438,4345328
chr13,4345518,4345359
chr13,4345599,4345439
chr13,4345680,4345521
chr13,4345770,4345602
chr13,4345847,4345713
chr13,4345914,4345771
chr13,4345995,4345862
chr13,4346076,4345917
chr13,4346155,4345998
chr13,4346155,4346079
chr13,4346219,4346158
chr13,4346300,4346157
chr13,4346379,4346223
chr13,4346449,4346303
chr13,4346449,4346383
chr13,4346493,4346441
chr13,4346498,4346441
chr13,4346563,4346500
chr13,4346643,4346490
chr13,4346723,4346564
chr13,4346804,4346646
chr13,4346883,4346726
chr13,4346965,4346807
chr13,4347046,4346888
chr13,4347127,4346974
chr13,4347209,4347049
chr13,4347260,4347212
chr13,4347268,4347130
chr13,4347361,4347261
chr13,4347442,4347307
chr13,4347523,4347364
chr13,4347572,4347445
chr13,4347646,4347618
chr13,4347728,4347618
chr13,4347808,4347649
chr13,4347888,4347729
chr13,4347967,4347809
chr13,4348057,4347909
chr13,4348134,4348000
chr13,4348195,4348058
chr13,4348195,4348149
chr13,4348252,4348200
chr13,4348333,4348200
chr13,4348414,4348255
chr13,4348495,4348336
chr13,4348573,4348417
chr13,4348654,4348501
chr13,4348735,4348576
chr13,4348821,4348657
chr13,4348899,4348768
chr13,4348899,4348826
chr13,4348948,4348899
chr13,4349023,4348901
chr13,4349105,4348951
chr13,4349186,4349026
chr13,4349267,4349108
chr13,4349349,4349189
chr13,4349419,4349270
chr13,4349505,4349352
chr13,4349586,4349432
chr13,4349667,4349509
chr13,4349747,4349589
chr13,4349828,4349670
chr13,4349906,4349750
chr13,4349990,4349833
chr13,4350066,4349913
chr13,4350150,4349993
chr13,4350238,4350072
chr13,4350319,4350183
chr13,4350385,4350241
chr13,4350391,4350333
chr13,4350449,4350394
chr13,4350530,4350394
chr13,4350611,4350458
chr13,4350694,4350533
chr13,4350772,4350621
chr13,4350849,4350697
chr13,4350930,4350774
chr13,4351011,4350853
chr13,4351093,4350933
chr13,4351150,4351014
chr13,4351242,4351143
chr13,4351328,4351165
chr13,4351407,4351275
chr13,4351477,4351333
chr13,4351558,4351425
chr13,4351639,4351480
chr13,4351731,4351563
chr13,4351811,4351659
chr13,4351869,4351734
chr13,4351960,4351814
chr13,4352047,4351884
chr13,4352105,4351993
chr13,4352105,4352050
chr13,4352132,4352099
chr13,4352184,4352132
chr13,4352265,4352132
chr13,4352347,4352187
chr13,4352428,4352268
chr13,4352509,4352350
chr13,4352592,4352431
chr13,4352671,4352512
chr13,4352752,4352593
chr13,4352833,4352674
chr13,4352882,4352755
chr13,4352956,4352928
chr13,4353038,4352928
chr13,4353118,4352959
chr13,4353199,4353039
chr13,4353280,4353121
chr13,4353370,4353202
chr13,4353449,4353313
chr13,4353529,4353371
chr13,4353611,4353452
chr13,4353692,4353532
chr13,4353773,4353618
chr13,4353859,4353695
chr13,4353942,4353804
chr13,4354009,4353864
chr13,4354089,4353957
chr13,4354169,4354012
chr13,4354250,4354133
chr13,4354331,4354172
chr13,4354414,4354253
chr13,4354489,4354341
chr13,4354576,4354417
chr13,4354657,4354498
chr13,4354739,4354579
chr13,4354820,4354660
chr13,4354878,4354742
chr13,4354971,4354871
chr13,4355061,4354893
chr13,4355134,4355004
chr13,4355201,4355090
chr13,4355282,4355149
chr13,4355363,4355204
chr13,4355444,4355285
chr13,4355504,4355447
chr13,4355506,4355366
chr13,4355571,4355498
chr13,4355659,4355509
chr13,4355715,4355602
chr13,4355742,4355709
chr13,4355794,4355742
chr13,4355875,4355742
chr13,4355956,4355797
chr13,4356037,4355878
chr13,4356095,4355959
chr13,4356185,4356089
chr13,4356276,4356110
chr13,4356357,4356227
chr13,4356419,4356279
chr13,4356500,4356372
chr13,4356582,4356429
chr13,4356663,4356503
chr13,4356744,4356585
chr13,4356824,4356666
chr13,4356891,4356754
chr13,4356972,4356844
chr13,4357052,4356894
chr13,4357133,4356974
chr13,4357212,4357055
chr13,4357255,4357136
chr14,80101,80257
chr14,80101,80171
chr14,80184,80341
chr14,80265,80428
chr14,80350,80509
chr14,80431,80586
chr14,80512,80663
chr14,80596,80729
chr14,80678,80821
chr14,80749,80897
chr14,80826,80979
chr14,80907,81060
chr14,80988,81139
chr14,81069,81225
chr14,81156,81308
chr14,81233,81396
chr14,81318,81471
chr14,81408,81552
chr14,81480,81630
chr14,81561,81714
chr14,81644,81800
chr14,81727,81884
chr14,81808,81971
chr14,81893,82052
chr14,81974,82129
chr14,82055,82206
chr14,82139,82272
chr14,82221,82364
chr14,82292,82440
chr14,82369,82522
chr14,82450,82603
chr14,82531,82682
chr14,82612,82768
chr14,82699,82851
