"","Chromosome","Start","End"
"28310","chr2","1553820","1556518"
"28410","chr2","1592140","1594201"
"28510","chr2","1602267","1602612"
"28610","chr2","1679393","1683036"
"28710","chr2","1701309","1702102"
"28810","chr2","1716073","1719834"
"28910","chr2","1830371","1831676"
"29010","chr2","1832101","1838187"
"29110","chr2","1839333","1842408"
"29210","chr2","1843543","1846835"
"29310","chr2","1847596","1851042"
"29410","chr2","1918763","1921181"
"29510","chr2","2180995","2183582"
"29610","chr2","2259266","2259714"
"29710","chr2","2268591","2268964"
"29810","chr2","2279321","2281958"
"29910","chr2","2354731","2372306"
"30010","chr2","2407820","2410759"
"30110","chr2","2526701","2532059"
"30210","chr2","2544888","2551469"
"30310","chr2","2612987","2615329"
"30410","chr2","2663875","2664522"
"30510","chr2","2664720","2741096"
"30610","chr2","2782944","2787463"
"30710","chr2","2815680","2819474"
"30810","chr2","2837727","2841344"
"30910","chr2","2845144","2849405"
"31010","chr2","2854323","2863278"
"31110","chr2","2890577","2891167"
"31210","chr2","2893964","2895646"
"31310","chr2","2895666","2900334"
"31410","chr2","2904822","2906228"
"31510","chr2","2932441","2933893"
"31610","chr2","2954988","2969161"
"31710","chr2","2998320","2999306"
"31810","chr2","3000549","3008946"
"31910","chr2","3012026","3012496"
"32010","chr2","3037757","3038964"
"32110","chr2","3301516","3304350"
"32210","chr2","3311192","3316047"
"32310","chr2","3498605","3502552"
"32410","chr2","3527552","3542476"
"32510","chr2","3663274","3668179"
"32610","chr2","3821007","3825423"
"32710","chr2","4218992","4220444"
"32810","chr2","4286162","4290015"
"32910","chr2","4304416","4305220"
"33010","chr2","4312699","4314638"
"33110","chr2","4315621","4315788"
"33210","chr2","4316374","4321940"
"33310","chr2","4336929","4338618"
"33410","chr2","4341605","4346509"
"33510","chr2","4369442","4369945"
"33610","chr2","4557555","4558787"
"33710","chr2","4561449","4564091"
"33810","chr2","4632433","4633217"
"33910","chr2","4655358","4660732"
"34010","chr2","4666398","4666928"
"34110","chr2","4670568","4674445"
"34210","chr2","4691944","4704289"
"34310","chr2","4712686","4716055"
"34410","chr2","4716745","4722628"
"34510","chr2","4787671","4788438"
"34610","chr2","4791728","4794275"
"34710","chr2","4795426","4796346"
"34810","chr2","4804043","4805095"
"34910","chr2","4821243","4823371"
"35010","chr2","4833774","4834787"
"35110","chr2","4844294","4845365"
"35210","chr2","4864627","4864833"
"35310","chr2","4870696","4871165"
"35410","chr2","5142920","5143975"
"35510","chr2","5145568","5146449"
"35610","chr2","5172900","5176608"
"35710","chr2","5177078","5178576"
"35810","chr2","5224588","5226970"
"35910","chr2","5228421","5229467"
"36010","chr2","5238804","5241335"
"36110","chr2","5242900","5245035"
"36210","chr2","5254445","5255119"
"36310","chr2","5259063","5261757"
"36410","chr2","5262214","5270215"
"36510","chr2","5331867","5336186"
"36610","chr2","5378200","5381301"
"36710","chr2","5445815","5448068"
"36810","chr2","5464127","5465212"
"36910","chr2","5466707","5469475"
"37010","chr2","5686343","5691409"
"37110","chr2","5733793","5735064"
"37210","chr2","5807863","5808756"
"37310","chr2","5813883","5814806"
"37410","chr2","5955771","5957594"
"37510","chr2","5960800","5970317"
"37610","chr2","6025358","6026384"
"37710","chr2","6034603","6037463"
"37810","chr2","6046415","6050547"
"37910","chr2","6055158","6057366"
"38010","chr2","6079211","6081764"
"38110","chr2","6096304","6098958"
"38210","chr2","6106406","6110173"
"38310","chr2","6129263","6130830"
"38410","chr2","6161137","6162063"
"38510","chr2","6178080","6179213"
"38610","chr2","6187918","6191222"
"38710","chr2","6193097","6201601"
"38810","chr2","6210354","6213289"
"38910","chr2","6214254","6218822"
"39010","chr2","6222468","6222824"
"39110","chr2","6239609","6241609"
"39210","chr2","6271032","6273034"
"39310","chr2","6281326","6281625"
"39410","chr2","6293134","6297036"
"39510","chr2","6298884","6303439"
"39610","chr2","6307148","6310800"
"39710","chr2","6315330","6316631"
"39810","chr2","6326847","6329681"
"39910","chr2","6343688","6349045"
"40010","chr2","6389074","6391934"
"40110","chr2","6416697","6418390"
"40210","chr2","6422678","6424831"
"40310","chr2","6425793","6427529"
"40410","chr2","6428998","6430693"
"40510","chr2","6433756","6436690"
"40610","chr2","6485372","6487323"
"40710","chr2","6491719","6492012"
"40810","chr2","6494006","6494239"
"40910","chr2","6553521","6553754"
"41010","chr2","6564648","6566213"
"41110","chr2","6570079","6570306"
"41210","chr2","6590587","6592161"
"41310","chr2","6608598","6608909"
"41410","chr2","6616525","6619374"
"41510","chr2","6646459","6649831"
"41610","chr2","6683042","6685024"
"41710","chr2","6726001","6726419"
"41810","chr2","6762190","6766224"
"41910","chr2","6767681","6772803"
"42010","chr2","6777085","6777591"
"42110","chr2","6812921","6816529"
"42210","chr2","6818475","6827334"
"42310","chr2","6828046","6830107"
"42410","chr2","6846945","6848006"
"42510","chr2","6857396","6861596"
"42610","chr2","6879688","6881471"
"42710","chr2","6895494","6895946"
"42810","chr2","6966110","6974026"
"42910","chr2","6978724","6981143"
"43010","chr2","6986562","6987122"
"43110","chr2","6999498","7005888"
"43210","chr2","7011548","7012432"
"43310","chr2","7061979","7062635"
"43410","chr2","7071922","7077260"
"43510","chr2","7078775","7080632"
"43610","chr2","7086394","7099157"
"43710","chr2","7105409","7107245"
"43810","chr2","7125309","7127689"
"43910","chr2","7144946","7146445"
"44010","chr2","7150009","7154011"
"44110","chr2","7161041","7162258"
"44210","chr2","7215845","7216342"
"44310","chr2","7221094","7221528"
"44410","chr2","7404891","7405868"
"44510","chr2","7434374","7435740"
"44610","chr2","7469873","7470826"
"44710","chr2","7473853","7489690"
"44810","chr2","7490007","7490744"
"44910","chr2","7493483","7496997"
"45010","chr2","7505268","7507744"
"45110","chr2","7754180","7756864"
"45210","chr2","7818399","7820464"
"45310","chr2","7826518","7828490"
"45410","chr2","7861088","7861960"
"45510","chr2","7936089","7937543"
"45610","chr2","7937605","7942917"
"45710","chr2","7996020","7997883"
"45810","chr2","7999341","8002700"
"45910","chr2","8010383","8012486"
"46010","chr2","8015534","8015894"
"46110","chr2","8020116","8022055"
"46210","chr2","8038695","8042978"
"46310","chr2","8043045","8043425"
"46410","chr2","8052948","8053937"
"46510","chr2","8065364","8074842"
"46610","chr2","8079959","8082364"
"46710","chr2","8082643","8083041"
"46810","chr2","8083854","8094069"
"46910","chr2","8106595","8112188"
"47010","chr2","8186484","8188623"
"47110","chr2","8188756","8189043"
"47210","chr2","8238224","8239696"
"47310","chr2","8244830","8247849"
"47410","chr2","8248947","8250784"
"47510","chr2","8304217","8307547"
"47610","chr2","8307656","8307898"
"47710","chr2","8308553","8309972"
"47810","chr2","8324880","8326297"
"47910","chr2","8329363","8330778"
"48010","chr2","8354613","8356884"
"48110","chr2","8376478","8377241"
"48210","chr2","8382681","8383784"
"48310","chr2","8385714","8388340"
"48410","chr2","8389491","8390090"
"48510","chr2","8394753","8395154"
"48610","chr2","8411527","8412602"
"48710","chr2","8419816","8421816"
"48810","chr2","8434226","8437693"
"48910","chr2","8438572","8439056"
"49010","chr2","8442710","8445041"
"49110","chr2","8445523","8453743"
"49210","chr2","8461437","8462521"
"49310","chr2","8474428","8474976"
"49410","chr2","8483134","8485099"
"49510","chr2","8507156","8507842"
"49610","chr2","8512333","8513247"
"49710","chr2","8513386","8513846"
"49810","chr2","8522977","8524182"
"49910","chr2","8540729","8541889"
"50010","chr2","8544802","8548916"
"50110","chr2","8551488","8552648"
"50210","chr2","8553804","8557026"
"50310","chr2","8559411","8561632"
"50410","chr2","8566132","8567310"
"50510","chr2","8568884","8572157"
"50610","chr2","8573471","8575544"
"50710","chr2","8611114","8612306"
"50810","chr2","8675222","8688463"
"50910","chr2","8694183","8695388"
"51010","chr2","8703415","8703980"
"51110","chr2","8733288","8734453"
"51210","chr2","8744066","8744987"
"51310","chr2","8780641","8791628"
"51410","chr2","8820562","8824393"
"51510","chr2","8877992","8881330"
"51610","chr2","8882266","8883057"
"51710","chr2","8887778","8893376"
"51810","chr2","8895307","8898635"
"51910","chr2","8903650","8904702"
"52010","chr2","8907182","8908935"
"52110","chr2","8916614","8919483"
"52210","chr2","8924862","8930677"
"52310","chr2","9002481","9003311"
"52410","chr2","9054435","9065270"
"52510","chr2","9118197","9120747"
"52610","chr2","9154936","9156774"
"52710","chr2","9171753","9175919"
"52810","chr2","9193278","9195002"
"52910","chr2","9232085","9233308"
"53010","chr2","9233868","9239810"
"53110","chr2","9246002","9298046"
"53210","chr2","9302018","9310314"
"53310","chr2","9313559","9314209"
"53410","chr2","9314371","9315057"
"53510","chr2","9315114","9315347"
"53610","chr2","9315348","9315727"
"53710","chr2","9321859","9326893"
"53810","chr2","9329088","9331644"
"53910","chr2","9335846","9340228"
"54010","chr2","9343941","9345137"
"54110","chr2","9348064","9351740"
"54210","chr2","9468091","9470066"
"54310","chr2","9487962","9488243"
"54410","chr2","9489382","9491018"
"54510","chr2","9492525","9494874"
"54610","chr2","9495753","9506008"
"54710","chr2","9511132","9513889"
"54810","chr2","9560242","9560746"
"54910","chr2","9613143","9615104"
"55010","chr2","9630466","9630882"
"55110","chr2","9631701","9633610"
"55210","chr2","9648861","9649457"
"55310","chr2","9683024","9685150"
"55410","chr2","9703675","9705950"
"55510","chr2","9706269","9710469"
"55610","chr2","9736395","9737829"
"55710","chr2","9747585","9758127"
"55810","chr2","9763736","9764284"
"55910","chr2","9766000","9767401"
"56010","chr2","9818930","9820371"
"56110","chr2","9821296","9823335"
"56210","chr2","9836882","9843850"
"56310","chr2","9860486","9861404"
"56410","chr2","9861911","9864136"
"56510","chr2","9865838","9873808"
"56610","chr2","9876170","9877144"
"56710","chr2","9877898","9878525"
"56810","chr2","9895099","9898633"
"56910","chr2","9916119","9921326"
"57010","chr2","9968011","9968517"
"57110","chr2","10015159","10016025"
"57210","chr2","10023782","10024207"
"57310","chr2","10028585","10029623"
"57410","chr2","10040855","10044084"
"57510","chr2","10044293","10045288"
"57610","chr2","10050900","10051860"
"57710","chr2","10056053","10059349"
"57810","chr2","10060324","10069168"
"57910","chr2","10072015","10074002"
"58010","chr2","10077535","10078656"
"58110","chr2","10088800","10090576"
"58210","chr2","10093256","10093753"
"58310","chr2","10095184","10099606"
"58410","chr2","10101732","10108083"
"58510","chr2","10133695","10136457"
"58610","chr2","10138489","10138902"
"58710","chr2","10146671","10149657"
"58810","chr2","10152539","10162870"
"58910","chr2","10235352","10237768"
"59010","chr2","10241450","10246971"
"59110","chr2","10288418","10291276"
"59210","chr2","10335662","10338137"
"59310","chr2","10340908","10343305"
"59410","chr2","10346287","10351902"
"59510","chr2","10364930","10370761"
"59610","chr2","10372384","10374049"
"59710","chr2","10374644","10382346"
"59810","chr2","10385722","10391056"
"59910","chr2","10394378","10395403"
"60010","chr2","10396604","10399069"
"60110","chr2","10409255","10409734"
"60210","chr2","10426165","10426341"
"60310","chr2","10430128","10432096"
"60410","chr2","10438913","10442563"
"60510","chr2","10446373","10458797"
"60610","chr2","10461365","10465057"
"60710","chr2","10472408","10472824"
"60810","chr2","10474555","10486445"
"60910","chr2","10489617","10492811"
"61010","chr2","10499132","10499545"
"61110","chr2","10536982","10539310"
"61210","chr2","10548753","10549220"
"61310","chr2","10557916","10558356"
"61410","chr2","10589825","10592733"
"61510","chr2","10623061","10625931"
"61610","chr2","10625984","10627252"
"61710","chr2","10628729","10629232"
"61810","chr2","10630622","10631923"
"61910","chr2","10632659","10633747"
"62010","chr2","10639927","10641201"
"62110","chr2","10649014","10649406"
"62210","chr2","10663992","10667568"
"62310","chr2","10671722","10674180"
"62410","chr2","10675535","10677788"
"62510","chr2","10680133","10681139"
"62610","chr2","10691496","10692574"
"62710","chr2","10696454","10701738"
"62810","chr2","10718660","10720475"
"62910","chr2","10736672","10737938"
"63010","chr2","10749121","10751077"
"63110","chr2","10758291","10759646"
"63210","chr2","10779008","10779537"
"63310","chr2","10793161","10794610"
"63410","chr2","10816957","10818537"
"63510","chr2","10826159","10827447"
"63610","chr2","10847611","10850240"
"63710","chr2","10885887","10887299"
"63810","chr2","10914301","10917431"
"63910","chr2","10953625","10955329"
"64010","chr2","10964216","10966015"
"64110","chr2","10997997","11000583"
"64210","chr2","11010648","11012705"
"64310","chr2","11031356","11035529"
"64410","chr2","11039473","11059485"
"64510","chr2","11061530","11066839"
"64610","chr2","11074378","11085791"
"64710","chr2","11096654","11096965"
"64810","chr2","11113871","11114182"
"64910","chr2","11127922","11135963"
"65010","chr2","11138020","11140925"
"65110","chr2","11168213","11172619"
"65210","chr2","11174057","11176036"
"65310","chr2","11182711","11184297"
"65410","chr2","11243068","11250345"
"65510","chr2","11252996","11262394"
"65610","chr2","11301666","11304273"
"65710","chr2","11325642","11349632"
"65810","chr2","11366850","11367509"
"65910","chr2","11383132","11387004"
"66010","chr2","11389138","11392390"
"66110","chr2","11424986","11426783"
"66210","chr2","11427069","11428349"
"66310","chr2","11433262","11433441"
"66410","chr2","11480462","11487520"
"66510","chr2","11487592","11488660"
"66610","chr2","11492236","11492555"
"66710","chr2","11519676","11520689"
"66810","chr2","11526521","11534495"
"66910","chr2","11564949","11566319"
"67010","chr2","11590543","11593749"
"67110","chr2","11599384","11601699"
"67210","chr2","11605790","11608048"
"67310","chr2","11658130","11659682"
"67410","chr2","11687940","11690569"
"67510","chr2","11693142","11694394"
"67610","chr2","11709879","11710795"
"67710","chr2","11712470","11716597"
"67810","chr2","11755534","11764993"
"67910","chr2","11779761","11782404"
"68010","chr2","11797330","11800945"
"68110","chr2","11813421","11814080"
"68210","chr2","11816468","11817004"
"68310","chr2","11826182","11827652"
"68410","chr2","11848298","11851184"
"68510","chr2","11854347","11860422"
"68610","chr2","11892192","11896497"
"68710","chr2","11920599","11921372"
"68810","chr2","11932874","11936546"
"68910","chr2","11953568","11954245"
"69010","chr2","11963918","11964637"
"69110","chr2","11965171","11969268"
"69210","chr2","11983438","11984471"
"69310","chr2","12016092","12016478"
"69410","chr2","12019537","12020745"
"69510","chr2","12056607","12058488"
"69610","chr2","12067524","12068222"
"69710","chr2","12082611","12083060"
"69810","chr2","12084160","12086589"
"69910","chr2","12087706","12090288"
"70010","chr2","12092581","12096213"
"70110","chr2","12111452","12115454"
"70210","chr2","12144267","12145565"
"70310","chr2","12146386","12146878"
"70410","chr2","12172651","12173112"
"70510","chr2","12193456","12210893"
"70610","chr2","12221268","12223039"
"70710","chr2","12223827","12226356"
"70810","chr2","12227360","12234521"
"70910","chr2","12234880","12236427"
"71010","chr2","12248016","12249979"
"71110","chr2","12257649","12262949"
"71210","chr2","12288946","12291395"
"71310","chr2","12311737","12312834"
"71410","chr2","12320683","12324272"
