Chromosome,Start,End
chr1,4051301,4051469
chr1,4058938,4059102
chr1,4059290,4059455
chr1,4061583,4061751
chr1,5711289,5711458
chr1,5719591,5719757
chr1,5722062,5722232
chr1,5722255,5722410
chr1,5726326,5726493
chr1,7308647,7308812
chr1,7313521,7313696
chr1,7315514,7315676
chr1,7316061,7316226
chr1,7316840,7317003
chr1,7321572,7321718
chr1,7327478,7327636
chr1,11376445,11376278
chr1,11380900,11380732
chr1,11604026,11603849
chr1,16924723,16924888
chr1,997369,997536
chr1,1001617,1001784
chr1,1004669,1004829
chr1,1005858,1006025
chr1,1012319,1012486
chr1,1015376,1015536
chr1,1016566,1016727
chr1,1023030,1023197
chr1,1031486,1031652
chr1,1033836,1034002
chr1,1036827,1036966
chr1,1037852,1038018
chr1,1042003,1042169
chr1,1048176,1048385
chr1,1050836,1051001
chr1,1065973,1066141
chr1,2658463,2658623
chr1,4045626,4045765
chr1,4048575,4048725
chr1,4052575,4052741
chr1,4052898,4053058
chr1,4053826,4053986
chr1,4054116,4054281
chr1,4059536,4059686
chr1,4059584,4059749
chr1,4061941,4062111
chr1,5708621,5708781
chr1,5710092,5710247
chr1,5713567,5713727
chr1,5717341,5717501
chr1,5725008,5725177
chr1,7304116,7304285
chr1,7304496,7304659
chr1,7307954,7308120
chr1,7309690,7309862
chr1,7311306,7311475
chr1,7325496,7325659
chr1,7328018,7328201
chr1,11359214,11359049
chr1,11381703,11381548
chr1,11597130,11596954
chr1,650020,649853
chr1,650041,649874
chr1,1001470,1001637
chr1,1003582,1003749
chr1,1006235,1006412
chr1,1007965,1008126
chr1,1008295,1008472
chr1,1009032,1009189
chr1,1010567,1010744
chr1,1012172,1012339
chr1,1012696,1012873
chr1,1016843,1017005
chr1,1019008,1019185
chr1,1019747,1019904
chr1,1022030,1022187
chr1,1023406,1023583
chr1,1024996,1025163
chr1,1027736,1027911
chr1,1029739,1029916
chr1,1030466,1030623
chr1,1031905,1032072
chr1,1047247,1047413
chr1,1047986,1048104
chr1,1051066,1051233
chr1,1060327,1060494
chr1,2776589,2776756
chr1,2777264,2777431
chr1,2777515,2777672
chr1,2777704,2777836
chr1,4018927,4019093
chr1,4019304,4019471
chr1,4019960,4020127
chr1,4041265,4041432
chr1,4041761,4041928
chr1,4047614,4047781
chr1,4049340,4049507
chr1,4050137,4050303
chr1,4050504,4050671
chr1,4051616,4051783
chr1,4052533,4052700
chr1,4054095,4054262
chr1,4060186,4060354
chr1,4061163,4061330
chr1,5707386,5707553
chr1,5707533,5707700
chr1,5707891,5708050
chr1,5709734,5709901
chr1,5710552,5710719
chr1,5711079,5711246
chr1,5711184,5711351
chr1,5711460,5711627
chr1,5715556,5715725
chr1,5716691,5716858
chr1,5718340,5718507
chr1,5722570,5722727
chr1,5722591,5722758
chr1,5723048,5723215
chr1,5724531,5724698
chr1,5725198,5725365
chr1,5726000,5726167
chr1,5726641,5726808
chr1,5726767,5726934
chr1,5729320,5729486
chr1,7304390,7304557
chr1,7307141,7307312
chr1,7309172,7309335
chr1,7313225,7313392
chr1,7314050,7314187
chr1,7318940,7319111
chr1,11372537,11372370
chr1,11377334,11377167
chr1,11379765,11379609
chr1,11380656,11380489
chr1,11380939,11380773
chr1,11598431,11598264
chr1,11604996,11604829
chr1,11605525,11605369
chr1,11606323,11606159
chr1,11606830,11606663
chr1,11607670,11607503
chr1,11610454,11610302
chr1,11611354,11611174
chr1,11611650,11611491
chr1,997684,997849
chr1,1000629,1000797
chr1,1006979,1007147
chr1,1008087,1008240
chr1,1011120,1011289
chr1,1018800,1018953
chr1,1024216,1024381
chr1,1029531,1029684
chr1,1032052,1032217
chr1,1032113,1032279
chr1,1035005,1035172
chr1,1040458,1040622
chr1,1042348,1042501
chr1,1048509,1048680
chr1,1059089,1059217
chr1,1060453,1060618
chr1,1060578,1060743
chr1,1060787,1060952
chr1,1063756,1063884
chr1,1064550,1064717
chr1,4051132,4051301
chr1,5708007,5708176
chr1,5709041,5709208
chr1,5712508,5712664
chr1,5713296,5713465
chr1,5716626,5716795
chr1,5717446,5717612
chr1,5718487,5718650
chr1,7304911,7305060
chr1,7306807,7306974
chr1,7312815,7312984
chr1,7312962,7313130
chr1,7319713,7319881
chr1,11373208,11373059
chr1,11373660,11373525
chr1,11373826,11373662
chr1,11375826,11375659
chr1,11377891,11377724
chr1,11378637,11378480
chr1,11379851,11379692
chr1,11608446,11608269
chr1,11939689,11939576
chr1,994253,994404
chr1,994594,994760
chr1,998514,998683
chr1,999901,1000077
chr1,1004867,1005036
chr1,1006744,1006920
chr1,1008573,1008742
chr1,1021312,1021488
chr1,1026281,1026450
chr1,1034170,1034346
chr1,1036275,1036443
chr1,1039107,1039276
chr1,1042993,1043170
chr1,1043610,1043776
chr1,1044537,1044703
chr1,1045071,1045239
chr1,1045324,1045488
chr1,1058478,1058606
chr1,1060199,1060365
chr1,2776736,2776900
chr1,2777006,2777153
chr1,4019136,4019302
chr1,4042661,4042829
chr1,4045088,4045255
chr1,4047314,4047487
chr1,4054074,4054240
chr1,4056393,4056562
chr1,4056627,4056793
chr1,4059309,4059478
chr1,4059940,4060108
chr1,5711481,5711647
chr1,5715378,5715539
chr1,5716250,5716416
chr1,5719191,5719359
chr1,5722780,5722946
chr1,5724425,5724593
chr1,5724488,5724656
chr1,5728234,5728402
chr1,7305294,7305459
chr1,7307819,7307973
chr1,7309711,7309884
chr1,7311034,7311199
chr1,7311906,7312068
chr1,7316479,7316643
chr1,7322098,7322266
chr1,7324660,7324829
chr1,7325041,7325220
chr1,11007306,11007144
chr1,11358466,11358298
chr1,11376298,11376137
chr1,11378845,11378683
chr1,11379723,11379569
chr1,11380035,11379871
chr1,11380299,11380144
chr1,11382499,11382330
chr1,11597749,11597583
chr1,11598472,11598306
chr1,11601796,11601630
chr1,11604349,11604183
chr1,11606871,11606705
chr1,11608690,11608510
chr1,11612330,11612162
chr1,11612914,11612749
chr1,991509,991678
chr1,993896,994066
chr1,998150,998315
chr1,1002803,1002969
chr1,1004398,1004568
chr1,1006512,1006682
chr1,1009106,1009272
chr1,1010953,1011118
chr1,1011747,1011922
chr1,1012973,1013143
chr1,1013507,1013673
chr1,1016379,1016546
chr1,1017327,1017492
chr1,1017753,1017919
chr1,1019287,1019457
chr1,1019821,1019987
chr1,1022459,1022634
chr1,1023683,1023853
chr1,1028464,1028630
chr1,1030540,1030706
chr1,1033200,1033375
chr1,1035623,1035773
chr1,1036839,1037007
chr1,1040991,1041159
chr1,1042822,1042992
chr1,1044078,1044245
chr1,1046723,1046888
chr1,1047415,1047582
chr1,1048321,1048489
chr1,1049204,1049372
chr1,1059953,1060121
chr1,1064968,1065133
chr1,1065952,1066120
chr1,1067369,1067534
chr1,4019449,4019619
chr1,4042161,4042327
chr1,4047444,4047612
chr1,4050178,4050343
chr1,4051763,4051930
chr1,5709167,5709333
chr1,5711397,5711563
chr1,5714394,5714563
chr1,5729679,5729826
chr1,7304202,7304366
chr1,7306975,7307140
chr1,7307909,7308078
chr1,7308209,7308348
chr1,7309316,7309482
chr1,7312444,7312609
chr1,7314404,7314570
chr1,7322054,7322224
chr1,7324432,7324598
chr1,7327999,7328159
chr1,11357850,11357987
chr1,11359256,11359089
chr1,11375036,11374870
chr1,11383313,11383150
chr1,11600607,11600435
chr1,11608247,11608073
chr1,11611438,11611258
chr1,995312,995478
chr1,997223,997389
chr1,1022884,1023050
chr1,1027062,1027251
chr1,1033627,1033793
chr1,1037345,1037512
chr1,1044265,1044432
chr1,1048365,1048531
chr1,1050878,1051044
chr1,1061036,1061203
chr1,4019813,4019978
chr1,4041435,4041564
chr1,4044820,4045006
chr1,4049466,4049631
chr1,4050116,4050282
chr1,4052219,4052384
chr1,4059330,4059498
chr1,4059982,4060149
chr1,4061731,4061899
chr1,5708581,5708746
chr1,5710828,5710994
chr1,5714133,5714288
chr1,5714148,5714308
chr1,5718214,5718374
chr1,5719037,5719211
chr1,5720226,5720396
chr1,5720439,5720605
chr1,5720754,5720918
chr1,5721668,5721798
chr1,5722276,5722444
chr1,5724341,5724506
chr1,5724718,5724884
chr1,7303933,7304073
chr1,7305566,7305731
chr1,7317777,7317941
chr1,7318467,7318632
chr1,7319587,7319756
chr1,7319818,7319987
chr1,7320934,7321099
chr1,7321391,7321561
chr1,7322531,7322691
chr1,7325242,7325410
chr1,7325454,7325617
chr1,11007370,11007214
chr1,11360255,11360090
chr1,11375951,11375785
chr1,11377974,11377809
chr1,11380347,11380197
chr1,11609243,11609077
chr1,11610273,11610134
chr1,994809,994975
chr1,999066,999232
chr1,999880,1000057
chr1,1002729,1002886
chr1,1004858,1005015
chr1,1013433,1013590
chr1,1017679,1017836
chr1,1018491,1018657
chr1,1018678,1018839
chr1,1020663,1020827
chr1,1021291,1021468
chr1,1021571,1021740
chr1,1024142,1024299
chr1,1025811,1025982
chr1,1026272,1026429
chr1,1027552,1027714
chr1,1027631,1027808
chr1,1028390,1028547
chr1,1029222,1029388
chr1,1033334,1033500
chr1,1034149,1034326
chr1,1034889,1035046
chr1,1036946,1037113
chr1,1040416,1040583
chr1,1043547,1043714
chr1,1045155,1045311
chr1,1047834,1048001
chr1,1049997,1050145
chr1,1058904,1059071
chr1,1061226,1061393
chr1,1062418,1062584
chr1,1063359,1063523
chr1,1065719,1065881
chr1,4040804,4040971
chr1,4046403,4046567
chr1,4047061,4047229
chr1,4048245,4048412
chr1,4050490,4050650
chr1,4050672,4050839
chr1,4055479,4055606
chr1,4059248,4059415
chr1,4060715,4060889
chr1,5706862,5707029
chr1,5706904,5707071
chr1,5711892,5712059
chr1,5713172,5713339
chr1,5713382,5713549
chr1,5713591,5713758
chr1,5713633,5713800
chr1,5717236,5717382
chr1,5718130,5718297
chr1,5718172,5718339
chr1,5718277,5718444
chr1,5719844,5720011
chr1,5724194,5724361
chr1,5726021,5726188
chr1,5727322,5727489
chr1,5728277,5728444
chr1,5728759,5728944
chr1,5729360,5729519
chr1,7303992,7304157
chr1,7306723,7306890
chr1,7307017,7307179
chr1,7308497,7308664
chr1,7311159,7311326
chr1,7320808,7320975
chr1,7321314,7321476
chr1,7323423,7323589
chr1,7324789,7324956
chr1,11359508,11359341
chr1,11360214,11360047
chr1,11373293,11373126
chr1,11377658,11377528
chr1,11379465,11379298
chr1,11379612,11379448
chr1,11382329,11382172
chr1,11601755,11601588
chr1,11602306,11602150
chr1,11606608,11606448
chr1,994676,994850
chr1,997546,997701
chr1,1005774,1005942
chr1,1015574,1015744
chr1,1031383,1031546
chr1,1037749,1037912
chr1,1043033,1043201
chr1,1048262,1048425
chr1,1060702,1060868
chr1,1061875,1062039
chr1,1062728,1062891
chr1,4020000,4020124
chr1,4044582,4044734
chr1,4045533,4045702
chr1,4047252,4047423
chr1,4047537,4047698
chr1,4053826,4053974
chr1,4055001,4055186
chr1,4060209,4060374
chr1,4061266,4061435
chr1,5712271,5712440
chr1,5712483,5712643
chr1,5712878,5713043
chr1,5714460,5714612
chr1,5718065,5718234
chr1,5723528,5723688
chr1,5723862,5724027
chr1,7041104,7040996
chr1,7309732,7309903
chr1,7314737,7314912
chr1,7315268,7315434
chr1,7317149,7317313
chr1,7317436,7317605
chr1,7325304,7325473
chr1,11373104,11372937
chr1,11373552,11373389
chr1,11377229,11377065
chr1,11600764,11600609
chr1,11602327,11602160
chr1,11609986,11609819
chr1,11611110,11610959
chr1,16924796,16924909
chr1,999547,999709
chr1,1000464,1000630
chr1,1002270,1002439
chr1,1004106,1004274
chr1,1004702,1004868
chr1,1007044,1007209
chr1,1008804,1008970
chr1,1011269,1011433
chr1,1014813,1014981
chr1,1015409,1015575
chr1,1019519,1019685
chr1,1019591,1019757
chr1,1019656,1019820
chr1,1025519,1025687
chr1,1026116,1026282
chr1,1028039,1028203
chr1,1030238,1030404
chr1,1030310,1030476
chr1,1030375,1030539
chr1,1032407,1032571
chr1,1032722,1032886
chr1,1036767,1036933
chr1,1039425,1039591
chr1,1041497,1041663
chr1,1043214,1043378
chr1,1044015,1044181
chr1,1045113,1045280
chr1,1045217,1045383
chr1,1046645,1046806
chr1,1047142,1047306
chr1,1048554,1048720
chr1,1058020,1058186
chr1,1063904,1064066
chr1,4049145,4049318
chr1,4051215,4051384
chr1,4053681,4053847
chr1,4058689,4058853
chr1,5708156,5708312
chr1,5714040,5714204
chr1,5714567,5714728
chr1,5716103,5716269
chr1,5716292,5716459
chr1,5716376,5716542
chr1,5716502,5716668
chr1,5716957,5717108
chr1,5717467,5717638
chr1,5719570,5719732
chr1,5719886,5720054
chr1,5723279,5723440
chr1,5723708,5723882
chr1,5728902,5729067
chr1,5729487,5729658
chr1,7304870,7305036
chr1,7306597,7306722
chr1,7309337,7309503
chr1,7310523,7310687
chr1,7310766,7310932
chr1,7310992,7311116
chr1,7311219,7311391
chr1,7312336,7312487
chr1,7312754,7312921
chr1,7317088,7317253
chr1,7318234,7318390
chr1,7319881,7320047
chr1,7321972,7322138
chr1,7324220,7324376
chr1,11372600,11372434
chr1,11373639,11373473
chr1,11375643,11375490
chr1,11378050,11377871
chr1,11382646,11382477
chr1,11597539,11597361
chr1,11600588,11600481
chr1,11603692,11603514
chr1,11613203,11613037
chr1,995060,995227
chr1,995904,996074
chr1,997183,997350
chr1,998043,998213
chr1,1001430,1001597
chr1,1002015,1002170
chr1,1003542,1003709
chr1,1005923,1006088
chr1,1008379,1008552
chr1,1012132,1012299
chr1,1012384,1012549
chr1,1014246,1014413
chr1,1015105,1015275
chr1,1016482,1016650
chr1,1018342,1018553
chr1,1022844,1023011
chr1,1023095,1023260
chr1,1024956,1025123
chr1,1029073,1029284
chr1,1035404,1035571
chr1,1038742,1038907
chr1,1038939,1039107
chr1,1039004,1039171
chr1,1040794,1040959
chr1,1041056,1041223
chr1,1042337,1042489
chr1,1044330,1044495
chr1,1044900,1045070
chr1,1047350,1047518
chr1,1049415,1049577
chr1,1059453,1059611
chr1,1062060,1062220
chr1,1062353,1062521
chr1,1066342,1066510
chr1,4042013,4042204
chr1,4045554,4045722
chr1,4055313,4055478
chr1,5720564,5720732
chr1,5727774,5727937
chr1,5728581,5728758
chr1,5728801,5728966
chr1,7306763,7306931
chr1,7307621,7307789
chr1,7307686,7307844
chr1,7308685,7308855
chr1,7309626,7309790
chr1,7309820,7309974
chr1,7313697,7313861
chr1,7316737,7316898
chr1,7320624,7320786
chr1,7321060,7321244
chr1,7322330,7322507
chr1,7323360,7323526
chr1,7328348,7328515
chr1,11357870,11358035
chr1,11373599,11373431
chr1,11377000,11376834
chr1,11378217,11378059
chr1,11604672,11604504
chr1,11607602,11607449
chr1,11607748,11607570
chr1,11611924,11611777
chr1,571115,571271
chr1,996376,996532
chr1,998450,998578
chr1,998934,999107
chr1,1000736,1000901
chr1,1009379,1009545
chr1,1012780,1012942
chr1,1020094,1020260
chr1,1021841,1022001
chr1,1023490,1023652
chr1,1030813,1030979
chr1,1033562,1033751
chr1,1041579,1041752
chr1,1048892,1049057
chr1,1058062,1058228
chr1,1064739,1064905
chr1,1067162,1067325
chr1,2777872,2778051
chr1,4052408,4052574
chr1,5706946,5707107
chr1,5712066,5712230
chr1,5715726,5715892
chr1,5717619,5717794
chr1,5717942,5718108
chr1,5719381,5719538
chr1,5721792,5721959
chr1,5722696,5722862
chr1,5722843,5722973
chr1,5724843,5725006
chr1,5725240,5725400
chr1,5725303,5725465
chr1,5726536,5726696
chr1,5729533,5729693
chr1,7306994,7307160
chr1,7308352,7308517
chr1,7309364,7309516
chr1,7315143,7315264
chr1,7317131,7317281
chr1,7318191,7318356
chr1,7323609,7323763
chr1,11358696,11358530
chr1,11360523,11360352
chr1,11372516,11372351
chr1,11378027,11377850
chr1,11601431,11601263
chr1,11603754,11603588
chr1,994540,994698
chr1,996932,997098
chr1,1003291,1003457
chr1,1005420,1005586
chr1,1011881,1012047
chr1,1013995,1014161
chr1,1016128,1016294
chr1,1022593,1022759
chr1,1024705,1024871
chr1,1026834,1027000
chr1,1029409,1029570
chr1,1031442,1031609
chr1,1035650,1035814
chr1,1036536,1036698
chr1,1037282,1037449
chr1,1037808,1037975
chr1,1038636,1038805
chr1,1039362,1039529
chr1,1039868,1040055
chr1,1043063,1043234
chr1,1049621,1049785
chr1,1049828,1049982
chr1,1058841,1059005
chr1,1059748,1059915
chr1,1065511,1065678
chr1,4041782,4041949
chr1,4046809,4046976
chr1,4046956,4047123
chr1,4048768,4048935
chr1,4053744,4053911
chr1,4055166,4055333
chr1,4059067,4059219
chr1,4059210,4059372
chr1,4060481,4060651
chr1,4062522,4062649
chr1,5707197,5707364
chr1,5707470,5707637
chr1,5708051,5708218
chr1,5709314,5709481
chr1,5710510,5710677
chr1,5712752,5712919
chr1,5713214,5713381
chr1,5713912,5714079
chr1,5714268,5714435
chr1,5716439,5716606
chr1,5720167,5720333
chr1,5720963,5721130
chr1,5721689,5721856
chr1,5722654,5722821
chr1,5724299,5724466
chr1,5725350,5725496
chr1,5726242,5726409
chr1,5726515,5726682
chr1,5728046,5728191
chr1,7306517,7306658
chr1,7306702,7306869
chr1,7307346,7307513
chr1,7308417,7308558
chr1,7310292,7310459
chr1,7310724,7310891
chr1,7313966,7314133
chr1,7315454,7315615
chr1,7317562,7317724
chr1,7322035,7322162
chr1,7324016,7324179
chr1,11356939,11357106
chr1,11357171,11357335
chr1,11360172,11360005
chr1,11373205,11373063
chr1,11376874,11376747
chr1,11378726,11378575
chr1,11382539,11382372
chr1,11600669,11600504
chr1,11602941,11602768
chr1,11607957,11607800
chr1,11608875,11608690
chr1,11609202,11609035
chr1,11609649,11609527
chr1,11610238,11610071
chr1,11610538,11610371
chr1,11612312,11612163
chr1,16924826,16924993
chr1,995163,995331
chr1,996178,996347
chr1,996799,996973
chr1,997789,997952
chr1,1001047,1001221
chr1,1007881,1008050
chr1,1018108,1018282
chr1,1019092,1019256
chr1,1043105,1043273
chr1,1045690,1045803
chr1,1046126,1046239
chr1,1047455,1047624
chr1,1049162,1049331
chr1,1057814,1057982
chr1,1059495,1059663
chr1,1065321,1065488
chr1,4019895,4020064
chr1,4045277,4045439
chr1,4051845,4052014
chr1,4061668,4061807
chr1,4062400,4062563
chr1,5708703,5708871
chr1,5713530,5713695
chr1,5716962,5717126
chr1,5718359,5718528
chr1,5726345,5726514
chr1,5726746,5726910
chr1,7307897,7308056
chr1,7311621,7311786
chr1,7316005,7316123
chr1,7316962,7317126
chr1,7321036,7321198
chr1,11358571,11358404
chr1,11375721,11375554
chr1,11377512,11377335
chr1,11378699,11378534
chr1,11378866,11378701
chr1,11378969,11378805
chr1,11605546,11605379
chr1,991402,991572
chr1,994212,994382
chr1,998852,999018
chr1,999964,1000129
chr1,1000529,1000693
chr1,1003076,1003242
chr1,1006921,1007085
chr1,1007316,1007482
chr1,1008983,1009147
chr1,1009461,1009633
chr1,1010651,1010816
chr1,1010847,1011016
chr1,1013780,1013946
chr1,1018026,1018192
chr1,1019698,1019862
chr1,1021874,1022040
chr1,1021981,1022145
chr1,1024488,1024654
chr1,1027932,1028101
chr1,1028737,1028903
chr1,1030417,1030581
chr1,1032300,1032469
chr1,1032680,1032844
chr1,1034233,1034398
chr1,1035236,1035402
chr1,1036988,1037133
chr1,1038867,1039033
chr1,1039993,1040160
chr1,1040919,1041085
chr1,1046847,1047014
chr1,1047289,1047455
chr1,1058946,1059112
chr1,1060385,1060532
chr1,1061793,1061961
chr1,1062914,1063044
chr1,1063780,1063946
chr1,1066054,1066217
chr1,2777599,2777787
chr1,4045069,4045234
chr1,4047969,4048139
chr1,4051679,4051845
chr1,4051914,4052054
chr1,4053509,4053680
chr1,4054305,4054458
chr1,4056803,4056927
chr1,4059625,4059800
chr1,4060589,4060755
chr1,5707638,5707806
chr1,5709756,5709922
chr1,5715078,5715244
chr1,5715746,5715912
chr1,5720034,5720207
chr1,5723668,5723825
chr1,5724636,5724800
chr1,5727635,5727814
chr1,5728527,5728719
chr1,7306011,7306180
chr1,7308750,7308883
chr1,7313590,7313759
chr1,7319051,7319211
chr1,7324917,7325079
chr1,7325475,7325639
chr1,11360393,11360215
chr1,11360635,11360525
chr1,11372434,11372308
chr1,11372453,11372352
chr1,11374447,11374281
chr1,11377313,11377147
chr1,11377397,11377231
chr1,11377708,11377555
chr1,11379096,11378930
chr1,11380530,11380374
chr1,11381877,11381704
chr1,11382297,11382131
chr1,11383302,11383186
chr1,11595753,11595585
chr1,11596360,11596205
chr1,11600194,11600030
chr1,11601079,11600913
chr1,11604202,11604026
chr1,11604328,11604162
chr1,11609055,11608877
chr1,11612727,11612561
chr1,11612974,11612808
chr1,995625,995801
chr1,1001682,1001847
chr1,1017593,1017752
chr1,1020827,1020995
chr1,1028102,1028257
chr1,1031546,1031714
chr1,1036904,1037071
chr1,1037912,1038080
chr1,1040687,1040857
chr1,1045007,1045172
chr1,1047226,1047393
chr1,1049084,1049226
chr1,1049579,1049744
chr1,1059769,1059932
chr1,1062290,1062458
chr1,1064655,1064783
chr1,1065288,1065425
chr1,2777575,2777743
chr1,2778602,2778756
chr1,4041178,4041331
chr1,4041658,4041823
chr1,4041950,4042119
chr1,4042572,4042703
chr1,4054284,4054449
chr1,4061877,4062045
chr1,4062304,4062480
chr1,5708638,5708763
chr1,5710910,5711078
chr1,5712166,5712331
chr1,5714707,5714865
chr1,7305739,7305902
chr1,7306912,7307077
chr1,7310376,7310534
chr1,7314260,7314423
chr1,7320263,7320429
chr1,7320997,7321176
chr1,11356724,11356898
chr1,11356807,11356980
chr1,11374532,11374366
chr1,11375290,11375136
chr1,11382686,11382520
chr1,11597394,11597257
chr1,11598920,11598775
chr1,11604087,11603911
chr1,11605950,11605772
chr1,11610520,11610340
chr1,11612622,11612457
chr1,13108873,13108745
chr1,995716,995873
chr1,1001180,1001345
chr1,1006319,1006481
chr1,1007821,1007987
chr1,1008843,1009003
chr1,1010049,1010215
chr1,1017027,1017189
chr1,1020598,1020786
chr1,1035666,1035836
chr1,1045174,1045344
chr1,1062891,1063045
chr1,1065361,1065531
chr1,2778493,2778652
chr1,4042479,4042659
chr1,4051565,4051720
chr1,4053763,4053932
chr1,4058454,4058626
chr1,5712857,5713023
chr1,5716397,5716552
chr1,5717701,5717836
chr1,5722487,5722653
chr1,5725115,5725281
chr1,5727815,5727987
chr1,5728820,5728987
chr1,5729173,5729337
chr1,7306577,7306701
chr1,7306604,7306743
chr1,7308247,7308412
chr1,7315750,7315875
chr1,7316000,7316162
chr1,7323009,7323169
chr1,7324936,7325115
chr1,7325869,7326025
